2018-04-17,PHI,ATL,5,1,NaN,-109,NaN,-111,NaN,-101,NaN,-109
2018-04-17,CIN,MIL,0,2,NaN,145,NaN,-170,NaN,134,NaN,-149
2018-04-17,STL,CHC,5,3,NaN,110,NaN,-130,NaN,116,NaN,-128
2018-04-17,SF,ARI,0,1,NaN,110,NaN,-130,NaN,135,NaN,-150
2018-04-17,CWS,OAK,2,10,NaN,120,NaN,-140,NaN,168,NaN,-187
2018-04-17,BOS,LAA,10,1,NaN,120,NaN,-140,NaN,146,NaN,-162
2018-04-17,LAD,SD,7,3,NaN,-170,NaN,145,NaN,-226,NaN,201
2018-04-17,HOU,SEA,4,1,NaN,-170,NaN,145,NaN,-202,NaN,181
2018-04-18,COL,PIT,2,10,NaN,103,NaN,-123,NaN,111,NaN,-122
2018-04-18,TEX,TB,2,4,NaN,105,NaN,-125,NaN,-130,NaN,118
2018-04-18,BAL,DET,5,6,NaN,-115,NaN,-105,NaN,-126,NaN,114
2018-04-18,CIN,MIL,0,2,NaN,136,NaN,-156,NaN,118,NaN,-131
2018-04-18,CWS,OAK,11,12,NaN,180,NaN,-209,NaN,182,NaN,-204
2018-04-18,KC,TOR,5,15,NaN,160,NaN,-185,NaN,176,NaN,-197
2018-04-18,WSH,NYM,5,11,NaN,-112,NaN,-108,NaN,-101,NaN,-109
2018-04-18,CLE,MIN,1,2,NaN,-135,NaN,115,NaN,-108,NaN,-102
2018-04-18,PHI,ATL,3,7,NaN,-103,NaN,-117,NaN,112,NaN,-123
2018-04-18,SF,ARI,4,3,NaN,137,NaN,-157,NaN,149,NaN,-167
2018-04-18,BOS,LAA,9,0,NaN,104,NaN,-124,NaN,-109,NaN,-101
2018-04-18,LAD,SD,13,4,NaN,-163,NaN,138,NaN,-165,NaN,149
2018-04-18,HOU,SEA,7,1,NaN,-167,NaN,142,NaN,-179,NaN,161
2018-04-19,BAL,DET,8,13,NaN,-119,NaN,-101,NaN,-118,NaN,108
2018-04-19,STL,CHC,5,8,NaN,-111,NaN,-109,NaN,112,NaN,-123
2018-04-19,HOU,SEA,9,2,NaN,-185,NaN,160,NaN,-185,NaN,166
2018-04-19,TOR,NYY,3,4,NaN,120,NaN,-140,NaN,144,NaN,-160
2018-04-19,PIT,PHI,0,7,NaN,-110,NaN,-110,NaN,-116,NaN,105
2018-04-19,NYM,ATL,4,12,NaN,-124,NaN,113,NaN,-105,NaN,-105
2018-04-19,MIA,MIL,3,12,NaN,180,NaN,-220,NaN,165,NaN,-185
2018-04-19,SF,ARI,1,3,NaN,140,NaN,-165,NaN,156,NaN,-173
2018-04-19,BOS,LAA,8,2,NaN,-110,NaN,-110,NaN,-111,NaN,101
2018-04-20,KC,DET,2,3,NaN,127,NaN,-147,NaN,114,NaN,-126
